year,id,j2051b,j2054b
2007,27075,30,30
2008,27075,0,0
2009,27075,20,40
2009,27076,20,0
2006,27078,15,0
2007,27078,0,0
2007,27079,20,130
2008,27079,15,0
2009,27079,30,100
2008,27080,20,0
2006,27082,0,0
2008,27082,0,0
2009,27082,0,0
2006,27084,0,0
2007,27084,30,0
2008,27084,10,0
2006,27086,0,0
2006,27088,0,0
2007,27088,35,0
2008,27088,40,0
2009,27088,40,0
2006,27091,0,0
2007,27091,40,0
2008,27091,30,0
2009,27091,20,30
2006,27092,20,0
2007,27092,20,0
2006,27093,30,30
2007,27093,5,0
2008,27093,30,0
2009,27093,80,20
2006,27095,15,0
2007,27095,40,0
2008,27095,60,0
2009,27095,20,20
2006,27096,40,40
2007,27096,40,60
2008,27096,30,60
2009,27096,15,60
2009,27097,20,0
2006,27099,40,0
2007,27099,40,0
2008,27099,30,20
2009,27099,60,0
2006,27102,30,120
2006,27103,15,0
2006,27104,40,60
2006,27105,0,0
2007,27105,20,0
2008,27105,30,0
2009,27105,60,0
2006,27107,40,60
2008,27107,30,40
2009,27107,50,0
2006,27108,0,0
2008,27108,0,0
2009,27108,0,0
2006,27109,0,40
2006,27110,60,60
2007,27110,30,20
2008,27110,30,40
2009,27110,40,60
2006,27111,0,0
2007,27111,0,0
2009,27111,40,0
2006,27112,30,0
2008,27112,20,0
2009,27112,60,20
2006,27113,60,0
2007,27113,40,0
2009,27113,60,0
2006,27114,40,30
2007,27114,40,30
2009,27114,40,40
2006,27115,40,40
2007,27115,50,0
2009,27115,40,0
2006,27116,30,50
2008,27116,30,40
2009,27116,40,60
2006,27117,40,0
2007,27117,0,0
2006,27118,30,0
2007,27118,30,0
2008,27118,40,0
2006,27119,0,0
2008,27119,10,0
2009,27119,40,20
2006,27121,30,60
2006,27122,60,20
2008,27122,60,20
2006,27124,0,60
2006,27125,0,0
2007,27125,30,0
2008,27125,30,0
2006,27126,0,0
2007,27126,30,0
2008,27126,20,0
2006,27127,0,120
2007,27127,40,30
2008,27127,60,30
2006,27131,10,0
2006,27133,20,0
2007,27134,0,0
2006,27135,20,30
2007,27135,30,30
2008,27135,20,20
2006,27137,10,30
2007,27137,5,90
2008,27137,5,90
2009,27137,5,30
2006,27138,60,0
2007,27138,20,0
2008,27138,10,0
2009,27138,20,0
2007,27140,0,0
2006,27141,10,0
2007,27141,120,0
2009,27141,60,0
2007,27142,40,0
2008,27142,40,0
2009,27142,20,0
2006,27143,20,90
2007,27143,10,60
2008,27143,20,0
2009,27143,20,0
2007,27144,15,0
2008,27144,80,0
2009,27144,60,0
2006,27145,0,0
2007,27145,0,0
2008,27145,0,0
2009,27145,0,0
2006,27146,20,120
2006,27148,90,0
2007,27148,30,60
2008,27148,60,0
2009,27148,80,0
2006,27149,20,0
2007,27149,10,0
2008,27149,10,0
2006,27150,20,120
2007,27150,10,60
2008,27150,15,0
2006,27152,30,15
2007,27152,0,0
2008,27152,60,0
2006,27153,0,120
2007,27153,10,30
2008,27153,10,0
2006,27154,20,60
2007,27154,20,30
2008,27154,10,0
2006,27155,60,120
2007,27155,60,90
2008,27155,30,0
2006,27156,20,0
2007,27156,20,0
2008,27156,15,0
2008,27157,10,0
2006,27159,20,60
2007,27159,90,30
2008,27159,60,0
2009,27159,60,0
2006,27161,20,60
2007,27161,60,40
2008,27161,60,0
2006,27162,20,0
2007,27162,60,0
2008,27162,30,0
2009,27162,20,0
2009,27165,0,0
2006,27166,75,30
2007,27166,30,0
2008,27166,40,30
2006,27168,0,40
2009,27168,25,60
2009,27169,0,0
2006,27171,480,30
2007,27171,60,180
2008,27171,80,0
2009,27171,90,90
2009,27172,30,60
2007,27174,60,60
2008,27174,120,0
2009,27174,80,0
2006,27175,30,90
2008,27175,60,90
2009,27175,60,60
2006,27181,60,120
2006,27182,120,120
2006,27184,60,120
2006,27185,30,10
2006,27186,0,120
2007,27186,110,60
2008,27186,120,90
2009,27186,80,120
2006,27189,120,60
2006,27191,120,30
2006,27193,180,120
2007,27193,120,120
2008,27193,120,0
2009,27193,60,0
2006,27196,60,30
2007,27196,30,30
2008,27196,30,60
2009,27196,60,60
2006,27202,120,20
2007,27202,100,0
2006,27203,30,120
2006,27204,0,120
2008,27204,0,120
2009,27204,80,20
2006,27205,80,0
2007,27205,40,0
2008,27205,20,0
2006,27208,25,60
2006,27209,0,90
2007,27209,60,90
2006,27210,30,0
2008,27210,15,0
2009,27210,0,0
2006,27211,30,0
2009,27211,40,30
2006,27213,30,30
2008,27213,40,60
2006,27214,15,60
2008,27214,0,90
2009,27214,60,120
2006,27217,60,0
2007,27217,60,0
2008,27217,60,60
2009,27217,50,0
2006,27219,30,0
2008,27219,40,60
2009,27219,40,90
2009,27220,30,90
2006,27221,0,60
2006,27222,0,60
2007,27222,30,20
2008,27222,30,30
2009,27222,10,30
2006,27223,40,5
2007,27223,40,10
2008,27223,40,0
2009,27223,20,5
2007,27224,80,15
2008,27224,80,20
2009,27224,20,0
2009,27225,15,0
2006,27226,60,60
2006,27228,80,0
2007,27228,120,0
2008,27228,20,20
2006,27231,120,60
2007,27231,0,60
2008,27231,30,30
2009,27231,20,20
2006,27233,140,120
2007,27233,30,60
2008,27233,120,120
2006,27234,120,0
2007,27234,0,0
2008,27234,40,0
2006,27236,60,60
2006,27237,120,0
2006,27238,20,90
2007,27238,20,90
2008,27238,20,90
2009,27238,10,60
2006,27241,50,0
2007,27241,240,60
2006,27242,20,0
2007,27242,180,60
2006,27243,120,100
2007,27243,60,90
2006,27244,30,140
2007,27244,20,60
2008,27244,40,0
2008,27246,60,0
2009,27246,40,60
2006,27247,60,60
2008,27247,60,60
2008,27248,20,0
2009,27248,10,0
2006,27251,0,0
2008,27251,0,0
2009,27251,0,0
2006,27252,60,0
2008,27252,60,0
2006,27255,0,0
2008,27255,0,0
2009,27255,0,0
2008,27256,30,50
2009,27256,20,60
2006,27257,60,60
2008,27257,30,0
2009,27257,60,60
2006,27258,0,120
2006,27259,60,0
2006,27261,450,120
2006,27262,80,0
2006,27264,60,0
2007,27264,60,0
2008,27264,60,0
2009,27264,60,0
2006,27266,480,60
2007,27266,30,60
2008,27266,60,60
2006,27267,40,15
2008,27267,120,30
2009,27267,60,20
2006,27268,15,15
2007,27268,10,30
2008,27268,40,0
2009,27268,40,20
2006,27269,30,40
2007,27269,60,30
2008,27269,60,120
2009,27269,60,40
2006,27270,30,120
2008,27270,40,30
2009,27270,90,60
2006,27271,0,0
2006,27272,60,60
2007,27272,80,30
2009,27272,90,15
2008,27273,120,40
2009,27273,80,60
2006,27274,120,0
2009,27274,40,60
2006,27276,40,10
2006,27277,120,20
2007,27277,60,10
2006,27278,20,20
2007,27278,20,120
2008,27278,20,60
2009,27278,30,120
2006,27279,40,10
2007,27279,60,0
2008,27279,20,0
2009,27279,20,60
2007,27280,110,60
2008,27280,70,60
2009,27280,20,120
2006,27281,20,30
2007,27281,30,30
2008,27281,10,120
2009,27281,120,60
2008,27283,60,60
2007,27284,90,90
2008,27284,80,90
2009,27284,60,90
2006,27285,40,0
2007,27285,60,15
2008,27285,60,10
2009,27285,40,0
2006,27286,180,60
2007,27286,140,0
2008,27286,40,15
2009,27286,120,0
2006,27287,20,30
2007,27287,60,10
2008,27287,10,0
2009,27287,30,20
2008,27288,0,0
2006,27289,15,60
2007,27289,30,10
2008,27289,80,60
2009,27289,120,90
2006,27290,40,60
2007,27290,60,120
2008,27290,50,60
2009,27290,60,60
2009,27291,10,20
2006,27294,30,120
2007,27294,60,180
2008,27294,30,180
2009,27294,30,120
2006,27295,60,0
2007,27295,120,0
2008,27295,60,0
2006,27296,60,30
2007,27296,80,10
2008,27296,40,0
2008,27298,0,0
2006,27299,0,0
2006,27301,0,20
2007,27301,90,0
2008,27301,60,0
2009,27301,90,0
2006,27303,90,0
2006,27304,10,0
2007,27305,120,0
2008,27305,150,0
2009,27305,120,0
2006,27308,0,0
2006,27310,0,0
2007,27311,0,0
2008,27311,0,0
2006,27312,180,0
2007,27312,0,0
2008,27312,60,0
2009,27312,90,0
2006,27314,0,40
2007,27314,40,0
2008,27314,120,0
2009,27314,20,40
2006,27315,50,0
2007,27315,60,0
2006,27316,0,120
2006,27319,140,120
2007,27319,40,60
2008,27319,120,0
2009,27319,30,0
2006,27320,120,0
2007,27320,80,0
2008,27320,120,0
2009,27321,20,30
2006,27323,100,40
2007,27323,80,90
2008,27323,140,40
2007,27324,40,0
2008,27324,75,20
2006,27325,60,0
2007,27325,80,60
2008,27325,120,30
2009,27325,120,120
2006,27326,40,0
2007,27326,0,0
2008,27326,60,0
2009,27326,30,0
2006,27327,50,60
2007,27327,30,40
2008,27327,60,0
2009,27327,30,60
2006,27329,50,0
2006,27330,40,90
2006,27331,50,0
2007,27331,90,30
2006,27332,70,40
2007,27332,0,60
2006,27334,40,0
2006,27335,40,0
2006,27339,190,0
2009,27339,160,0
2006,27340,0,120
2006,27341,30,60
2007,27341,80,40
2009,27341,200,0
2006,27343,0,30
2008,27343,120,0
2006,27344,0,180
2007,27345,40,60
2008,27345,60,0
2009,27345,120,20
2006,27346,0,30
2008,27346,90,120
2009,27346,60,60
2006,27348,60,0
2007,27348,30,0
2008,27348,30,0
2009,27348,30,0
2006,27351,0,0
2006,27352,0,60
2008,27352,30,0
2009,27352,20,0
2009,27353,20,60
2006,27361,60,40
2006,27363,60,0
2007,27363,40,0
2008,27363,60,0
2009,27363,40,0
2006,27364,140,0
2007,27364,30,0
2008,27364,20,60
2009,27364,10,0
2006,27365,0,0
2009,27365,0,0
2006,27366,60,0
2007,27366,60,0
2008,27366,30,0
2009,27366,60,0
2006,27367,40,0
2006,27368,0,0
2007,27368,0,0
2006,27372,60,30
2007,27372,120,0
2008,27372,60,60
2009,27372,80,90
2006,27373,60,60
2007,27373,150,30
2006,27374,20,30
2007,27374,80,40
2008,27374,150,60
2009,27374,150,30
2006,27375,0,60
2006,27378,60,0
2007,27378,90,15
2006,27379,60,0
2007,27379,180,0
2006,27381,200,0
2007,27381,0,0
2006,27383,60,0
2008,27384,30,120
2009,27384,30,60
2006,27388,20,120
2007,27388,60,30
2009,27388,90,60
2006,27390,0,60
2007,27390,40,20
2009,27390,40,60
2006,27391,30,0
2007,27391,45,0
2009,27391,0,0
2006,27393,35,60
2006,27394,30,120
2007,27394,30,20
2007,27395,40,30
2009,27395,30,20
2006,27397,40,0
2007,27397,0,0
2008,27397,0,0
2009,27397,30,0
2006,27398,40,0
2007,27398,0,0
2008,27398,30,0
2009,27398,0,0
2007,27399,30,20
2009,27399,30,30
2006,27401,40,180
2006,27402,30,0
2007,27402,0,0
2008,27402,30,0
2009,27402,30,0
2006,27405,60,20
2007,27405,40,0
2008,27405,60,0
2009,27405,50,0
2006,27406,30,60
2007,27406,30,40
2008,27406,40,60
2006,27407,40,0
2007,27407,30,0
2008,27407,0,0
2009,27407,0,0
2006,27408,0,0
2007,27408,0,0
2008,27408,0,0
2009,27408,0,0
2006,27409,0,120
2007,27409,30,50
2008,27409,10,60
2009,27409,20,60
2006,27411,30,60
2007,27411,30,40
2008,27411,40,30
2009,27411,60,30
2006,27413,0,0
2007,27413,0,0
2008,27413,0,0
2009,27413,0,0
2006,27414,0,0
2007,27414,0,0
2008,27414,0,0
2009,27414,40,0
2006,27415,35,60
2007,27415,25,25
2008,27415,40,60
2009,27415,35,40
2007,27417,40,30
2007,27418,40,30
2009,27418,45,0
2008,27419,20,0
2009,27419,15,0
2006,27420,30,60
2008,27420,30,60
2009,27420,35,30
2008,27421,20,0
2009,27421,10,10
2006,27423,60,0
2007,27423,120,0
2008,27423,120,0
2009,27423,45,0
2006,27426,20,0
2007,27426,40,0
2008,27426,40,0
2009,27426,40,0
2007,27427,35,40
2008,27427,60,30
2009,27427,30,60
2006,27428,30,60
2007,27428,30,40
2008,27428,35,30
2009,27429,40,40
2006,27430,60,0
2007,27430,0,0
2008,27430,40,0
2009,27430,30,0
2007,27432,0,0
2008,27432,0,0
2009,27432,0,0
2006,27433,30,60
2007,27433,30,30
2008,27433,30,40
2006,27435,0,60
2006,27436,0,0
2007,27436,0,0
2006,27438,80,0
2007,27438,180,20
2006,27439,80,150
2007,27439,40,120
2006,27440,0,0
2007,27440,0,0
2006,27441,0,0
2007,27441,0,0
2006,27442,30,60
2009,27442,60,60
2009,27443,30,90
2006,27444,60,0
2007,27444,80,0
2009,27444,50,0
2006,27447,120,30
2007,27447,80,20
2008,27447,80,0
2009,27447,60,15
2006,27449,30,20
2007,27449,30,0
2008,27449,40,10
2009,27449,20,0
2006,27450,30,100
2007,27450,30,150
2008,27450,40,120
2006,27453,45,150
2006,27454,0,0
2008,27454,0,0
2009,27454,0,0
2006,27456,0,120
2008,27456,120,90
2006,27457,80,0
2007,27457,80,15
2006,27461,40,0
2009,27462,0,0
2006,27463,120,120
2007,27463,50,90
2008,27463,120,80
2009,27463,90,90
2006,27464,80,0
2007,27464,120,30
2008,27464,120,30
2009,27464,90,30
2006,27465,40,120
2007,27465,60,90
2006,27466,0,0
2007,27466,0,0
2006,27467,80,0
2007,27467,60,0
2008,27467,30,0
2009,27467,30,0
2006,27469,30,120
2007,27469,40,30
2008,27469,30,120
2009,27469,30,40
2006,27470,30,0
2007,27470,40,0
2008,27470,30,0
2009,27470,30,0
2006,27475,90,30
2006,27476,20,0
2007,27476,40,0
2008,27476,40,0
2009,27476,40,0
2006,27477,40,60
2007,27477,40,60
2008,27477,40,60
2009,27477,20,30
2006,27478,40,0
2007,27478,40,0
2008,27478,80,30
2009,27478,30,30
2006,27479,60,60
2007,27479,40,20
2008,27479,70,60
2009,27479,60,60
2007,27480,30,0
2008,27480,80,10
2009,27480,80,10
2006,27481,0,0
2007,27481,0,0
2008,27481,0,0
2009,27481,0,0
2006,27482,60,60
2007,27482,40,0
2008,27482,40,20
2009,27482,60,60
2006,27483,40,0
2007,27483,40,0
2008,27483,40,0
2009,27483,30,0
2006,27484,90,30
2007,27484,50,20
2008,27484,120,30
2009,27484,80,60
2006,27490,0,0
2007,27490,0,0
2008,27490,0,0
2006,27493,60,0
2007,27493,90,0
2008,27493,60,0
2009,27493,90,30
2006,27494,60,60
2007,27494,90,60
2009,27494,90,60
2006,27495,60,45
2007,27495,60,45
2006,27496,40,10
2007,27496,30,0
2008,27496,10,30
2009,27496,30,30
2006,27497,60,60
2007,27497,30,20
2008,27497,40,30
2006,27498,0,0
2007,27498,0,0
2009,27498,0,0
2006,27499,40,0
2007,27499,120,0
2008,27499,80,30
2009,27499,180,60
2006,27500,30,0
2007,27500,20,0
2008,27500,30,0
2009,27500,40,0
2006,27501,30,120
2007,27501,30,60
2008,27501,30,60
2009,27501,45,50
2006,27502,0,0
2007,27502,30,0
2008,27502,35,0
2006,27504,40,0
2007,27504,0,0
2008,27504,20,0
2009,27504,0,0
2006,27505,45,0
2007,27505,40,0
2008,27505,30,40
2009,27505,35,40
2006,27506,20,60
2007,27506,10,120
2008,27506,25,60
2009,27506,20,125
2007,27507,0,0
2008,27507,0,0
2009,27507,0,0
2007,27508,40,0
2008,27508,40,0
2009,27508,35,0
2006,27509,60,30
2007,27509,30,45
2008,27509,15,60
2009,27509,30,60
2006,27510,60,0
2007,27510,60,0
2008,27510,30,0
2009,27510,30,0
2006,27513,60,0
2007,27513,0,0
2008,27513,0,0
2006,27515,0,0
2007,27515,0,0
2008,27515,0,0
2006,27518,10,0
2009,27518,10,0
2006,27519,20,30
2009,27520,10,0
2006,27522,0,0
2007,27522,0,0
2008,27522,0,0
2009,27522,0,0
2006,27523,20,60
2007,27523,30,60
2008,27523,15,60
2009,27523,30,60
2006,27524,40,20
2007,27524,120,30
2008,27524,40,30
2009,27524,60,30
2006,27525,20,90
2007,27525,20,60
2008,27525,20,60
2009,27525,40,60
2006,27526,10,0
2007,27526,20,0
2008,27526,10,0
2009,27526,10,0
2006,27527,30,0
2007,27527,60,0
2008,27527,40,0
2009,27527,30,60
2006,27530,0,0
2007,27530,0,0
2008,27530,0,0
2009,27530,0,0
2007,27533,60,120
2008,27533,50,120
2006,27534,40,0
2007,27534,60,0
2006,27535,50,90
2007,27535,50,60
2008,27535,40,120
2006,27536,60,0
2007,27536,60,0
2008,27536,10,0
2006,27537,30,20
2007,27537,60,60
2008,27537,60,40
2009,27538,35,0
2006,27539,20,30
2007,27539,30,10
2008,27539,20,40
2009,27539,30,30
2006,27540,40,0
2007,27540,20,0
2008,27540,20,0
2009,27540,30,0
2009,27543,0,0
2007,27544,0,60
2008,27544,60,30
2009,27544,30,40
2006,27545,40,0
2007,27545,30,0
2008,27545,40,0
2009,27545,30,30
2006,27547,30,0
2007,27547,30,0
2008,27547,30,0
2006,27550,0,0
2006,27553,60,0
2007,27553,20,0
2009,27553,0,0
2006,27554,40,60
2008,27554,0,0
2006,27555,60,40
2007,27555,60,60
2008,27555,20,0
2009,27555,20,40
2006,27556,60,30
2007,27556,40,0
2008,27556,20,40
2009,27556,20,0
2006,27557,30,0
2007,27557,0,0
2008,27557,0,0
2006,27558,40,30
2007,27558,40,15
2008,27558,180,15
2009,27558,20,20
2006,27559,30,60
2007,27559,60,90
2006,27562,20,0
2007,27562,40,0
2008,27562,40,0
2006,27563,0,0
2007,27563,40,0
2008,27563,40,0
2009,27563,60,0
2006,27564,60,120
2007,27564,30,60
2008,27564,60,60
2006,27567,10,0
2007,27567,20,0
2008,27567,15,0
2009,27567,15,0
2006,27569,10,0
2007,27569,20,0
2008,27569,15,0
2009,27569,20,0
2006,27570,20,60
2008,27570,15,0
2009,27570,0,0
2006,27571,0,0
2007,27571,30,40
2006,27573,60,0
2007,27573,20,0
2008,27573,20,0
2009,27573,20,0
2006,27575,0,180
2006,27576,10,0
2008,27576,15,0
2009,27576,10,0
2006,27577,80,30
2007,27577,40,50
2008,27577,120,30
2009,27577,120,120
2006,27578,40,0
2007,27578,60,0
2008,27578,240,0
2009,27578,120,0
2006,27581,0,0
2007,27581,40,0
2008,27581,20,0
2009,27581,20,0
2006,27582,0,0
2008,27582,10,0
2009,27582,40,40
2006,27583,0,30
2008,27583,60,0
2006,27584,15,120
2007,27584,20,40
2008,27584,30,90
2009,27584,20,30
2006,27585,15,0
2007,27585,10,0
2008,27585,30,0
2009,27585,20,0
2006,27586,0,0
2007,27586,0,0
2008,27586,230,0
2009,27586,120,0
2006,27587,40,0
2007,27587,60,30
2008,27587,40,30
2009,27587,140,20
2006,27588,20,40
2007,27588,10,60
2006,27589,40,0
2007,27589,40,0
2008,27589,30,0
2009,27589,40,0
2006,27590,15,0
2007,27590,10,0
2008,27590,20,0
2009,27590,20,0
2006,27592,50,0
2007,27592,50,0
2008,27592,30,0
2009,27592,50,0
2006,27593,40,40
2007,27593,50,25
2006,27594,50,0
2007,27594,55,15
2008,27594,80,35
2009,27594,50,0
2006,27595,20,30
2007,27595,40,35
2008,27595,20,40
2009,27595,30,30
2006,27596,30,0
2007,27596,40,0
2008,27596,40,0
2006,27598,20,40
2007,27598,10,40
2008,27598,10,0
2006,27600,20,0
2007,27600,30,0
2008,27600,20,0
2006,27602,20,120
2007,27602,20,45
2008,27602,30,90
2009,27602,20,90
2006,27603,0,0
2007,27603,30,20
2008,27603,40,15
2009,27603,30,0
2006,27604,20,0
2007,27604,40,20
2008,27604,20,60
2009,27604,60,0
2006,27605,10,60
2007,27605,10,40
2008,27605,10,40
2009,27605,10,60
2006,27608,0,0
2007,27608,0,0
2008,27608,0,0
2009,27608,0,0
2006,27609,0,0
2006,27610,20,60
2007,27610,20,60
2006,27611,60,30
2007,27611,60,40
2008,27611,50,20
2009,27611,20,10
2006,27612,6,40
2007,27612,20,40
2008,27612,20,15
2009,27612,20,10
2007,27614,15,45
2006,27615,10,0
2007,27615,40,0
2008,27615,30,0
2009,27615,20,0
2006,27617,0,0
2006,27619,0,0
2008,27619,20,0
2009,27619,10,0
2006,27622,90,90
2007,27622,180,40
2008,27622,0,0
2008,27623,40,40
2006,27625,60,60
2007,27625,20,120
2006,27626,10,0
2007,27626,240,0
2007,27628,0,0
2009,27628,0,0
2009,27629,30,60
2006,27630,240,30
2009,27630,20,90
2006,27631,40,0
2007,27631,40,0
2009,27631,60,0
2006,27632,0,0
2007,27632,0,0
2009,27632,0,0
2006,27633,40,20
2007,27633,30,0
2008,27633,40,0
2009,27633,60,0
2008,27635,15,0
2006,27636,0,15
2007,27636,15,40
2008,27636,40,0
2009,27636,90,30
2006,27637,0,0
2007,27637,5,0
2008,27637,10,30
2007,27639,0,0
2008,27639,0,0
2009,27639,0,0
2006,27641,180,90
2008,27641,90,0
2009,27641,40,15
2006,27642,0,60
2007,27642,20,90
2008,27642,20,40
2006,27643,120,30
2007,27643,60,0
2008,27643,40,0
2009,27643,60,0
2006,27646,40,0
2008,27646,15,0
2009,27646,20,0
2006,27647,20,0
2007,27647,120,0
2008,27647,30,0
2009,27647,120,0
2006,27648,0,90
2008,27648,10,40
2008,27649,0,0
2006,27651,15,20
2007,27651,10,0
2008,27651,25,0
2009,27651,20,0
2006,27652,0,180
2008,27652,10,40
2006,27653,30,20
2008,27653,10,0
2006,27655,0,0
2007,27655,0,0
2008,27655,0,0
2009,27655,0,0
2008,27656,20,30
2006,27659,30,40
2007,27659,40,40
2008,27659,40,60
2009,27659,40,40
2006,27660,0,0
2007,27660,20,0
2008,27660,60,40
2006,27661,30,0
2007,27661,60,0
2008,27661,60,0
2009,27661,40,0
2006,27663,120,0
2007,27663,30,0
2008,27663,30,0
2009,27663,30,0
2006,27664,60,0
2007,27664,10,0
2008,27664,30,0
2009,27664,0,0
2006,27665,60,20
2007,27665,60,0
2006,27666,50,60
2007,27666,60,30
2008,27666,160,40
2009,27666,80,180
2006,27668,20,30
2006,27669,40,10
2006,27670,35,60
2006,27671,20,60
2007,27671,20,60
2008,27671,20,60
2009,27671,60,120
2006,27673,60,30
2007,27674,0,0
2006,27675,30,0
2007,27675,30,0
2008,27675,40,0
2006,27680,120,90
2007,27680,90,60
2008,27680,90,60
2009,27680,90,30
2006,27681,120,30
2007,27681,60,30
2008,27681,120,40
2009,27681,60,60
2007,27683,0,30
2006,27684,0,0
2007,27684,0,0
2008,27684,0,0
2009,27684,0,0
2006,27686,60,60
2007,27686,60,90
2008,27686,90,60
2009,27686,90,90
2006,27687,60,0
2007,27688,10,10
2008,27688,0,0
2009,27688,60,0
2006,27689,70,20
2006,27690,120,60
2008,27690,60,0
2009,27690,60,90
2006,27691,40,90
2007,27691,40,60
2006,27692,10,60
2007,27692,20,120
2008,27692,40,90
2009,27692,30,0
2006,27693,40,0
2007,27693,60,0
2008,27693,60,0
2006,27694,30,0
2007,27694,40,0
2009,27694,20,0
2006,27695,30,0
2007,27695,60,0
2008,27695,90,0
2009,27695,30,60
2006,27696,120,60
2007,27696,60,90
2006,27697,40,60
2007,27697,60,60
2006,27698,60,120
2007,27698,120,15
2008,27698,120,0
2009,27698,60,0
2006,27703,4,0
2007,27703,5,0
2008,27703,20,0
2009,27703,60,0
2007,27704,5,0
2008,27704,40,0
2009,27704,80,0
2006,27705,35,120
2007,27706,30,60
2008,27706,60,0
2006,27707,60,60
2008,27707,60,90
2007,27708,20,0
2008,27708,10,0
2006,27710,60,15
2007,27710,30,0
2008,27710,60,0
2009,27710,60,15
2006,27712,60,0
2006,27714,60,15
2006,27715,60,20
2006,27719,60,30
2007,27719,90,20
2008,27719,60,0
2009,27719,60,0
2009,27720,10,180
2006,27722,30,30
2007,27722,40,30
2008,27722,20,90
2006,27724,120,0
2007,27724,160,60
2007,27725,30,30
2008,27725,20,90
2006,27726,50,0
2007,27726,30,30
2008,27726,80,0
2009,27726,30,60
2006,27727,30,30
2007,27727,15,0
2008,27727,60,0
2009,27728,0,0
2006,27729,60,60
2008,27729,60,60
2009,27729,60,30
2006,27730,60,90
2008,27730,60,120
2009,27730,40,60
2006,27731,0,0
2008,27732,30,120
2006,27733,30,0
2007,27733,60,60
2008,27733,50,20
2006,27735,60,60
2007,27735,120,0
2006,27736,0,0
2007,27736,60,0
2008,27736,20,0
2009,27736,0,0
2009,27737,40,90
2006,27740,60,0
2007,27740,60,0
2008,27740,60,0
2009,27740,60,0
2006,27741,60,0
2007,27741,60,0
2008,27741,60,0
2009,27741,60,0
2006,27743,60,60
2007,27743,60,60
2008,27743,90,40
2009,27743,60,60
2006,27744,30,0
2007,27744,20,0
2008,27744,60,0
2009,27744,15,0
2006,27746,60,0
2007,27746,40,0
2008,27746,60,0
2008,27747,30,0
2006,27749,30,90
2007,27749,60,0
2008,27749,40,30
2009,27749,60,0
2006,27750,90,0
2006,27752,20,90
2007,27752,20,45
2008,27752,80,40
2009,27752,60,30
2006,27755,90,0
2006,27756,40,0
2006,27758,30,60
2007,27758,40,30
2008,27758,40,60
2009,27758,40,120
2006,27759,60,0
2007,27759,15,0
2008,27759,30,30
2009,27759,20,15
2006,27762,150,0
2007,27762,40,0
2008,27762,90,0
2006,27763,0,30
2007,27763,0,0
2008,27763,10,0
2009,27764,0,0
2006,27765,110,90
2009,27765,0,60
2006,27767,0,0
2006,27768,0,0
2006,27769,0,0
2006,27770,17,0
2006,27771,90,30
2006,27772,90,0
2006,27773,30,0
2006,27774,60,30
2007,27774,40,0
2008,27774,15,0
2009,27774,30,0
2006,27775,30,60
2007,27775,5,0
2008,27775,10,20
2009,27775,10,0
2006,27777,0,0
2007,27777,0,0
2008,27777,0,0
2006,27778,40,0
2006,27780,90,60
2007,27780,240,90
2008,27780,80,60
2009,27780,90,60
2006,27781,80,90
2007,27781,120,10
2008,27781,120,30
2009,27781,90,0
2006,27782,40,10
2007,27782,180,30
2008,27782,120,60
2009,27782,90,60
2006,27783,0,15
2007,27783,20,0
2008,27783,20,10
2009,27783,20,10
2006,27784,90,60
2006,27785,120,20
2006,27786,80,10
2007,27786,80,0
2008,27786,80,0
2009,27786,75,20
2006,27789,60,20
2006,27791,240,80
2006,27794,0,0
2006,27795,120,60
2007,27795,15,60
2008,27795,60,60
2009,27795,150,20
2006,27796,15,30
2007,27796,15,0
2008,27796,40,0
2009,27796,60,0
2006,27798,120,0
2007,27798,40,0
2008,27798,20,0
2006,27799,120,0
2007,27799,30,40
2008,27799,40,0
2006,27800,120,0
2007,27800,40,60
2008,27800,30,40
2006,27802,25,60
2007,27802,30,60
2008,27802,20,40
2006,27803,20,0
2007,27803,40,40
2008,27803,45,40
2006,27804,120,0
